User,Brand,Variety,Type,Date,Strength,Taste,Price,Rating
Yopenis,Camel,Turkish Gold,Regular,2012-03-15,Medium,Pleasant,High,5
"GETDEADYOUNG ",Marlboro,Special Blend (Black),Regular,2012-03-18,Strong,Pleasant,Fair,4
DT83,Newport,Menthol,Regular,2012-03-19,Very Strong,Very Poor,Very High,1
ianus,Winston,Full Flavor,Regular,2012-03-19,Strong,Very Pleasant,Fair,5
DT83,Maverick,Full Flavor,100s,2012-03-19,Strong,Tolerable,Low,3
DT83,L&M,Full Flavor,100s,2012-03-19,Strong,Pleasant,Very Low,4
meenahwest,Marlboro,Full Flavor,Regular,2012-03-21,Strong,Poor,High,3
meenahwest,Pall Mall,Reds,Regular,2012-03-21,Medium,Tolerable,Low,4
jennifer,Newport,Menthol,100s,2012-03-22,Medium,Very Pleasant,Fair,5
paperboy,Marlboro,Special Blend (Black),Regular,2012-03-22,Strong,Very Pleasant,High,5
sexismokingbritt,Newport,Menthol,100s,2012-03-22,Medium,Pleasant,Fair,5
skepanaway9221,Camel,No. 9 Menthol,Regular,2012-03-23,Weak,Pleasant,Fair,4
constance2221,Marlboro,Special Blend Gold Lights,Regular,2012-03-24,Strong,Pleasant,Fair,5
cecil19,Marlboro,Special Blend Gold Lights,Regular,2012-03-24,Medium,Pleasant,Fair,5
marbleslendy,Marlboro,Blend No. 27,Regular,2012-03-25,Medium,Very Pleasant,Fair,5
consumereport,Nat Sherman,Hint of Mint,Menthol,2012-03-26,Medium,Very Pleasant,High,4
sideeffectman,Marlboro,Lights,Regular,2012-03-27,Medium,Tolerable,Fair,3
Draghster,Marlboro,Special Blend (Black),Regular,2012-03-27,Medium,Pleasant,Fair,1
shipma2,Camel,Filters Full Flavor,Regular,2012-03-28,Strong,Tolerable,Fair,3
NobleWilliams,Pall Mall,Menthol,100s,2012-03-28,Medium,Very Poor,Low,2
KlaubTye,Pall Mall,Menthol,100s,2012-03-28,Medium,Very Pleasant,Low,5
skepanaway9221,Marlboro,Skyline Menthol,Regular,2012-03-29,Medium,Tolerable,Fair,3
NobleWilliams,Marlboro,Reds,100s,2012-03-30,Strong,Very Pleasant,Fair,5
dananaildiva,Marlboro,Black Menthol,Regular,2012-03-31,Strong,Very Pleasant,Fair,5
closetsmoker666,Marlboro,Black Menthol,Regular,2012-03-31,Medium,Pleasant,Fair,4
shipma2,Marlboro,Reds,Regular,2012-04-01,Very Strong,Pleasant,High,5
BurgerBear1980,Maverick,Full Flavor,100s,2012-04-03,Very Strong,Very Pleasant,Fair,5
dman20,Marlboro,Black Menthol,Regular,2012-04-03,Medium,Tolerable,High,3
Blondy14,Pall Mall,Ultra Lights (Orange),100s,2012-04-06,Very Strong,Very Pleasant,Very Low,5
Brett Langenberg,Marlboro,Black (Full Flavor),Regular,2012-04-07,Strong,Very Pleasant,Fair,3
magicman0430,Marlboro,Smooth Menthol,Regular,2012-04-07,Very Strong,Very Pleasant,Fair,5
bitchard,Marlboro,Ultra Lights,Regular,2012-04-08,Weak,Very Pleasant,Fair,5
Justin27,Marlboro,Special Blend (Black),Regular,2012-04-08,Strong,Pleasant,Low,5
kotten522,Marlboro,Reds,Regular,2012-04-08,Strong,Very Pleasant,High,5
MattEBob,Marlboro,Full Flavor,Regular,2012-04-09,Medium,Very Pleasant,High,5
khendricks,Marlboro,Black (Full Flavor),Regular,2012-04-10,Medium,Very Pleasant,Fair,5
Uhnmj44,Camel,Filters Full Flavor,Regular,2012-04-14,Strong,Very Pleasant,High,5
skippy68,Pall Mall,Ultra Lights (Orange),100s,2012-04-15,Weak,Very Pleasant,Low,5
Kane92,Camel,Crush (Bold),Regular,2012-04-17,Medium,Tolerable,Fair,3
FAITH MILLER,Marlboro,Black Menthol,Regular,2012-04-17,Strong,Very Pleasant,High,5
Shelbyporter88,Newport,Menthol,100s,2012-04-17,Strong,Very Pleasant,High,5
FAITH MILLER,Marlboro,Black Menthol,Regular,2012-04-17,Medium,Very Pleasant,High,5
cleo,Misty,Menthol,120s,2012-04-17,Medium,Very Pleasant,Very High,5
joanndouglas,Pall Mall,Menthol,100s,2012-04-17,Medium,Pleasant,Fair,4
amunoz,Marlboro,Lights,Regular,2012-04-18,Medium,Pleasant,High,3
"ctsmoker ",Marlboro,Lights,Regular,2012-04-18,Weak,Tolerable,High,2
maczac,L&M,Full Flavor,Regular,2012-04-18,Strong,Pleasant,Low,5
"ctsmoker ",Camel,Crush,Regular,2012-04-18,Medium,Tolerable,Fair,3
"ctsmoker ",Marlboro,Special Blend (Black),Regular,2012-04-18,Strong,Tolerable,Low,4
Sandy,Nat Sherman,Classic,Regular,2012-04-19,Strong,Pleasant,Very High,5
Emiline89,Camel,Menthol (Silver),Regular,2012-04-19,Strong,Very Pleasant,Fair,5
alm2caribou,Marlboro,Full Flavor,100s,2012-04-20,Strong,Very Pleasant,Very High,4
MWhobrey1,Marlboro,Special Blend (Red),100s,2012-04-20,Weak,Tolerable,Fair,2
Tobycigreviews,Marlboro,Lights,100s,2012-04-21,Weak,Tolerable,High,3
Tobycigreviews,Marlboro,Black Menthol,Regular,2012-04-21,Strong,Pleasant,Very Low,4
Tobycigreviews,Marlboro,Menthol,Regular,2012-04-21,Strong,Pleasant,Low,4
dman20,Djarum,Black,Regular,2012-04-21,Strong,Very Pleasant,Fair,5
raybearpdx,Marlboro,Blend No. 27,Regular,2012-04-21,Medium,Poor,High,2
Tobycigreviews,Marlboro,Reds,Regular,2012-04-21,Strong,Tolerable,High,3
Tobycigreviews,Newport,Menthol,Regular,2012-04-21,Strong,Pleasant,Very High,4
seastar22,Camel,Turkish Royal,Regular,2012-04-21,Medium,Very Pleasant,Fair,5
Tobycigreviews,Marlboro,Black (Full Flavor),Regular,2012-04-21,Very Strong,Tolerable,Very Low,4
georges,Marlboro,Reds,100s,2012-04-21,Medium,Very Pleasant,Very High,5
Tobycigreviews,Newport,Full Flavor,Regular,2012-04-21,Very Strong,Very Poor,Low,1
Tobycigreviews,Pall Mall,Menthol,100s,2012-04-21,Medium,Very Pleasant,Very Low,5
neoblack0,Marlboro,Special Blend (Black),Regular,2012-04-22,Very Strong,Very Pleasant,Very High,5
smoker_69,Marlboro,Special Blend (Black),Regular,2012-04-22,Very Strong,Very Pleasant,Fair,5
greendasgurl,Camel,Crush,Regular,2012-04-23,Medium,Very Pleasant,High,5
balicigarettes,Marlboro,Menthol,Regular,2012-04-23,Medium,Pleasant,Fair,5
Smoke-master,Marlboro,Reds,Regular,2012-04-25,Strong,Tolerable,Low,3
markinbartlett,American Spirit,Lights,Regular,2012-04-25,Medium,Pleasant,Fair,4
Pete100,Benson and Hedges,Full Flavor,100s,2012-04-25,Strong,Very Pleasant,Fair,5
Smoke-master,Benson and Hedges,Gold,Regular,2012-04-25,Strong,Pleasant,Fair,3
dogman,L&M,Lights,Regular,2012-04-26,Medium,Pleasant,Low,4
dogman,Marlboro,Virginia Blend,Regular,2012-04-26,Medium,Very Pleasant,High,4
ma08da,Marlboro,Lights,Regular,2012-04-27,Weak,Pleasant,High,4
robina,Marlboro,Full Flavor,100s,2012-04-28,Very Strong,Very Pleasant,Very Low,5
michaeljo,Maverick,Menthol (Silver),100s,2012-04-28,Strong,Very Pleasant,Low,5
lestatishot24,Maverick,Menthol (Silver),100s,2012-04-28,Strong,Pleasant,Fair,4
michaeljo,Pall Mall,Lights (Blue),Regular,2012-04-28,Weak,Tolerable,Fair,2
sheena,305's,Full Flavor,Regular,2012-04-29,Medium,Tolerable,Low,5
Oscar,Camel,Filters Full Flavor,Regular,2012-04-29,Strong,Very Pleasant,Fair,5
Robin,Marlboro,Full Flavor,100s,2012-04-30,Very Strong,Very Pleasant,Very Low,5
haley smith,Marlboro,Special Blend (Black),Regular,2012-04-30,Medium,Very Pleasant,Fair,4
iciapat,KOOL,Menthol,100s,2012-05-01,Strong,Very Pleasant,Very High,5
Grant,Marlboro,Special Blend (Black),Regular,2012-05-02,Strong,Very Pleasant,Very Low,5
crblackmon,Pall Mall,Lights (Blue),100s,2012-05-02,Strong,Very Pleasant,Fair,5
Squeekyhips7395,Maverick,Full Flavor,Regular,2012-05-03,Medium,Pleasant,Fair,4
kld29,Pall Mall,Ultra Lights (Orange),100s,2012-05-03,Weak,Very Pleasant,Fair,4
sweeney55,L&M,Full Flavor,Regular,2012-05-04,Medium,Pleasant,Fair,4
cstega,Pall Mall,Lights (Blue),Regular,2012-05-04,Medium,Pleasant,Fair,5
D9XD,Benson and Hedges,Menthol,100s,2012-05-05,Medium,Very Pleasant,Fair,4
sweetmagnolia36,Marlboro,Smooth Menthol,Regular,2012-05-05,Medium,Very Pleasant,Fair,5
europe,Winston,Full Flavor,Regular,2012-05-06,Medium,Very Pleasant,Fair,5
Log4n,Marlboro,Menthol,Regular,2012-05-06,Weak,Very Poor,Fair,2
RLynn,Marlboro,Special Blend Gold Lights,Regular,2012-05-07,Medium,Pleasant,Fair,4
sonya620,L&M,Full Flavor,Regular,2012-05-08,Medium,Pleasant,Fair,3
G_H,Salem,Green Label Full Flavor,Regular,2012-05-09,Strong,Very Pleasant,Fair,5
jesserae1,L&M,Full Flavor,Regular,2012-05-09,Medium,Pleasant,Low,4
G_H,Benson and Hedges,Menthol,100s,2012-05-09,Medium,Very Pleasant,High,4
the jake,Marlboro,Black (Full Flavor),Regular,2012-05-09,Strong,Very Pleasant,High,5
LoveMySmoke,Winston,Lights,Regular,2012-05-09,Medium,Very Pleasant,Low,5
jesuslovesme,Maverick,Menthol (Silver),100s,2012-05-10,Strong,Pleasant,Fair,4
hadleyju,Marlboro,Black (Full Flavor),Regular,2012-05-11,Strong,Pleasant,Low,4
rls,Marlboro,Smooth Menthol,Regular,2012-05-11,Medium,Very Pleasant,High,5
rls,Marlboro,Smooth Menthol,Regular,2012-05-11,Medium,Very Pleasant,High,5
rls,Camel,Crush (Bold),Regular,2012-05-12,Very Strong,Pleasant,Fair,3
Piru,Pall Mall,Menthol,Regular,2012-05-12,Medium,Very Pleasant,Low,5
rls,Camel,Filters Full Flavor,Regular,2012-05-13,Strong,Pleasant,High,4
thedarkside,Camel,No. 9,Regular,2012-05-13,Medium,Poor,High,3
beckybiter,Pall Mall,Ultra Lights (Orange),100s,2012-05-14,Very Weak,Tolerable,Fair,2
Humboldt707Man,Marlboro,Reds,Regular,2012-05-14,Strong,Pleasant,Low,4
beckybiter,Camel,Crush (Bold),Regular,2012-05-14,Medium,Poor,High,3
Humboldt707Man,Camel,Crush,Regular,2012-05-14,Weak,Poor,Fair,3
Humboldt707Man,Marlboro,Reds,Regular,2012-05-14,Strong,Pleasant,Low,4
australia28,USA Gold,Full Flavor,100s,2012-05-15,Strong,Pleasant,Fair,4
bonbon131,L&M,Lights,Regular,2012-05-15,Medium,Pleasant,Low,3
australia28,Virginia Slims,Luxury Lights,120s,2012-05-15,Medium,Very Pleasant,Very High,5
InfernoOrangeSS,Camel,Menthol (Silver),Regular,2012-05-16,Medium,Pleasant,Fair,5
srmcdonald,Sonoma,Full Flavor,Regular,2012-05-17,Medium,Tolerable,Fair,2
Humboldt707Man,Marlboro,Reds,100s,2012-05-17,Strong,Pleasant,Low,5
Tobycigreviews,Marlboro,Skyline Menthol,Regular,2012-05-18,Medium,Very Pleasant,Fair,4
Rauchermaus,L&M,Full Flavor,Regular,2012-05-18,Medium,Very Pleasant,Fair,5
rls,Camel,Turkish Royal,Regular,2012-05-18,Medium,Pleasant,High,4
Rauchermaus,L&M,Full Flavor,Regular,2012-05-18,Medium,Very Pleasant,Fair,5
smoking49,Marlboro,Special Blend Gold Lights,Regular,2012-05-19,Weak,Pleasant,Fair,3
Marchalk,Camel,Crush (Bold),Regular,2012-05-19,Strong,Pleasant,Very Low,4
pallfallmall,Pall Mall,Menthol,100s,2012-05-20,Medium,Pleasant,Very Low,4
Rauchermaus,Marlboro,Full Flavor,Regular,2012-05-20,Medium,Tolerable,High,4
Rauchermaus,Marlboro,Lights,Regular,2012-05-20,Very Weak,Very Poor,High,1
eeyyyyyy,American Spirit,Ultra Lights,Regular,2012-05-21,Very Weak,Tolerable,High,1
meda,Marlboro,Full Flavor,Regular,2012-05-22,Very Strong,Very Pleasant,Very High,5
159MAB,Marlboro,Reds,Regular,2012-05-25,Very Strong,Pleasant,Fair,3
Jeremy,Marlboro,Lights,100s,2012-05-27,Medium,Pleasant,High,4
Abby Road,Camel,Turkish Silver,Regular,2012-05-27,Weak,Pleasant,Fair,4
lazysniper,Lucky Strike,Classic,Unfiltered,2012-05-28,Very Strong,Very Pleasant,Very High,5
Echo04,Lucky Strike,Classic,Unfiltered,2012-05-28,Medium,Very Pleasant,Very High,5
Echo04,Lucky Strike,Classic,Unfiltered,2012-05-28,Medium,Very Pleasant,Very High,5
Jeremy,L&M,Lights,Regular,2012-05-28,Medium,Pleasant,Low,5
moondoggy,Pyramid,Full Flavor,Regular,2012-05-29,Medium,Tolerable,High,3
rburns,Lucky Strike,Classic,Unfiltered,2012-05-29,Strong,Very Pleasant,High,5
moondoggy,Pyramid,Full Flavor,Regular,2012-05-29,Medium,Tolerable,High,3
moondoggy,Pyramid,Full Flavor,Regular,2012-05-29,Medium,Tolerable,High,3
moondoggy,Pyramid,Full Flavor,Regular,2012-05-29,Medium,Tolerable,High,3
newbie,Camel,Filters Full Flavor,Regular,2012-05-29,Medium,Pleasant,Low,5
marczisme,Marlboro,Black (Full Flavor),Regular,2012-05-30,Strong,Pleasant,Low,4
"Smokingfun ",Pyramid,Full Flavor,100s,2012-05-31,Strong,Very Pleasant,Low,5
marbs4me,Marlboro,Reds,Regular,2012-06-01,Strong,Very Pleasant,Fair,5
marbs4me,Pall Mall,Straights,Unfiltered,2012-06-01,Strong,Very Pleasant,High,5
chiefincigs92,Newport,Full Flavor,100s,2012-06-03,Very Strong,Pleasant,Very High,4
BobbyRipt,Pyramid,Full Flavor,100s,2012-06-04,Medium,Pleasant,Very Low,4
rls,Camel,Menthol (Cool Burst Green),Regular,2012-06-05,Very Strong,Very Pleasant,High,5
antoniaperson200,Newport,Menthol,Regular,2012-06-06,Strong,Pleasant,High,5
American_sweetie,Marlboro,Blend No. 54 Menthol,100s,2012-06-06,Strong,Very Pleasant,Fair,5
skepanaway9221,American Spirit,Mediums,Regular,2012-06-06,Medium,Very Pleasant,Very High,5
pallmall puffer,Pall Mall,Straights,Unfiltered,2012-06-09,Very Strong,Very Pleasant,Fair,5
Aggnizzle,Marlboro,Full Flavor,Regular,2012-06-10,Very Strong,Very Pleasant,High,5
74Mav,Maverick,Menthol (Silver),100s,2012-06-10,Medium,Tolerable,Very Low,4
74Mav,Marlboro,Smooth Menthol,Regular,2012-06-10,Weak,Pleasant,Fair,4
74Mav,Djarum,Specials,Regular,2012-06-10,Medium,Pleasant,Very High,3
74Mav,American Spirit,Perique,Regular,2012-06-10,Very Strong,Very Pleasant,High,5
74Mav,American Spirit,Menthol,Regular,2012-06-10,Very Strong,Pleasant,High,4
74Mav,Djarum,Specials,Regular,2012-06-10,Medium,Pleasant,Very High,3
74Mav,American Spirit,Full Flavor,Regular,2012-06-10,Very Strong,Very Pleasant,High,5
ryokamo,KOOL,Menthol,Regular,2012-06-11,Weak,Pleasant,Fair,3
ryokamo,KOOL,Menthol,Regular,2012-06-11,Weak,Pleasant,Fair,3
nytati,Marlboro,Black (Full Flavor),Regular,2012-06-12,Medium,Tolerable,Fair,3
nytati,Newport,Menthol,Regular,2012-06-12,Very Strong,Pleasant,High,4
nytati,Newport,Menthol,Regular,2012-06-12,Very Strong,Pleasant,High,4
nytati,Marlboro,Black Menthol,Regular,2012-06-12,Medium,Pleasant,Low,4
icaleb1387,Pall Mall,Straights,Unfiltered,2012-06-13,Strong,Very Pleasant,High,5
George H,American Spirit,Menthol Lights,Regular,2012-06-13,Strong,Poor,High,3
icaleb1387,Pall Mall,Straights,Unfiltered,2012-06-13,Strong,Very Pleasant,High,5
Vmakarov,Pall Mall,Reds,Regular,2012-06-15,Strong,Pleasant,Low,5
shelbyeverly21,Marlboro,Lights,Regular,2012-06-15,Medium,Pleasant,High,4
Robert c,American Spirit,Menthol,Regular,2012-06-16,Strong,Pleasant,High,5
USAFCorbin,Sonoma,Full Flavor,Regular,2012-06-16,Medium,Very Pleasant,Low,5
USAFCorbin,Sonoma,Full Flavor,Regular,2012-06-16,Medium,Very Pleasant,Low,5
Sillygoose,Marlboro,Reds,Regular,2012-06-18,Very Strong,Pleasant,Fair,5
Sillygoose,Newport,Full Flavor,100s,2012-06-18,Medium,Very Poor,High,2
Sillygoose,Newport,Full Flavor,100s,2012-06-18,Medium,Very Poor,High,2
tree2tallslim,Sonoma,Full Flavor,Regular,2012-06-18,Medium,Very Pleasant,Fair,4
Sillygoose,Newport,Full Flavor,100s,2012-06-18,Medium,Very Poor,High,2
ella1014,Newport,Full Flavor,100s,2012-06-19,Strong,Pleasant,Fair,5
OCHOA666,Camel,Crush,Regular,2012-06-19,Very Weak,Tolerable,High,1
OCHOA666,Camel,Crush,Regular,2012-06-19,Very Weak,Tolerable,High,1
godsangel012005,Pall Mall,Lights (Blue),100s,2012-06-20,Medium,Very Pleasant,Fair,5
leoblackburn,Pall Mall,Menthol,100s,2012-06-20,Medium,Very Pleasant,Fair,5
Wellup,Marlboro,Black (Full Flavor),Regular,2012-06-21,Strong,Tolerable,Very High,4
jennasmokes,Newport,Full Flavor,100s,2012-06-21,Strong,Very Pleasant,Fair,5
Sgt.Pepper,Camel,Full Flavor,Unfiltered,2012-06-21,Strong,Very Pleasant,Fair,5
beefbud,Camel,Lights,Regular,2012-06-22,Medium,Very Poor,High,2
smoking-_-gunz,Marlboro,Full Flavor,Regular,2012-06-22,Medium,Very Pleasant,Fair,5
BlueFloyd,Marlboro,Smooth Menthol,Regular,2012-06-22,Medium,Very Pleasant,High,4
beefbud,Camel,Lights,Regular,2012-06-22,Medium,Very Poor,High,2
gina,L&M,Full Flavor,100s,2012-06-23,Strong,Pleasant,High,3
Abcqwe,American Spirit,Menthol,Regular,2012-06-23,Medium,Very Pleasant,High,5
pmilander,Marlboro,83's,Regular,2012-06-23,Strong,Very Pleasant,High,5
pmilander,Marlboro,83's,Regular,2012-06-23,Strong,Very Pleasant,High,5
Tobycigreviews,Marlboro,Black (Full Flavor),Regular,2012-06-24,Very Strong,Very Poor,Fair,1
dman20,Marlboro,83's,Regular,2012-06-24,Strong,Pleasant,High,4
volleyostrom,Marlboro,Menthol,Regular,2012-06-25,Medium,Very Pleasant,Fair,4
Vinnie5111,L&M,Lights,Regular,2012-06-25,Medium,Pleasant,Low,4
Yessir,Camel,Full Flavor,Unfiltered,2012-06-25,Strong,Very Pleasant,High,4
sleepzvz,American Spirit,Menthol,Regular,2012-06-26,Medium,Tolerable,High,3
motleydan1,American Spirit,Full Flavor,Unfiltered,2012-06-26,Very Strong,Pleasant,Fair,5
meezy,Marlboro,Blend No. 27,Regular,2012-06-26,Medium,Pleasant,Fair,3
sushant,American Spirit,Mediums,Regular,2012-06-27,Medium,Pleasant,Fair,5
rls,Lucky Strike,Classic,Unfiltered,2012-06-27,Strong,Very Pleasant,Very High,4
hyperwolf999,Marlboro,Skyline Menthol,Regular,2012-06-27,Medium,Very Pleasant,Fair,5
Lb420,Benson and Hedges,Menthol,100s,2012-06-27,Medium,Very Pleasant,Fair,5
venus123,Pall Mall,Lights (Blue),100s,2012-06-29,Medium,Very Pleasant,Fair,5
Sirius XAim,Benson and Hedges,Gold,Regular,2012-06-29,Medium,Very Pleasant,Fair,4
David,Marlboro,Black (Full Flavor),Regular,2012-06-29,Strong,Poor,Fair,2
jamesm,Camel,Crush,Regular,2012-06-29,Very Strong,Very Pleasant,Fair,5
Sirius XAim,Benson and Hedges,Gold,Regular,2012-06-29,Medium,Very Pleasant,Fair,4
jamesm,Marlboro,Black Menthol,Regular,2012-06-30,Very Strong,Very Pleasant,Very Low,5
jamesm,Maverick,Full Flavor,100s,2012-06-30,Medium,Poor,High,2
jamesm,Maverick,Full Flavor,100s,2012-06-30,Medium,Very Poor,Very High,5
jamesm,Maverick,Full Flavor,100s,2012-06-30,Weak,Very Pleasant,Very Low,4
jamesm,Maverick,Full Flavor,100s,2012-06-30,Weak,Poor,Fair,3
cvagirl41,Maverick,Full Flavor,100s,2012-07-01,Very Strong,Very Pleasant,Very Low,5
rls,Marlboro,Blend No. 54 Menthol,100s,2012-07-02,Strong,Tolerable,Very High,3
VikingBoy,Marlboro,Reds,Regular,2012-07-03,Very Strong,Very Pleasant,Very High,5
edward,Camel,Turkish Royal,Regular,2012-07-03,Strong,Very Pleasant,Very High,5
ed,Camel,Turkish Royal,Regular,2012-07-03,Strong,Very Pleasant,Fair,5
jklad9,Camel,Turkish Royal,Regular,2012-07-03,Medium,Very Pleasant,Fair,5
Bonnie,Parliament,Lights (White),Regular,2012-07-05,Medium,Very Pleasant,Very High,5
mkc1911,Marlboro,Virginia Blend,Regular,2012-07-05,Strong,Tolerable,Fair,3
mkc1911,Marlboro,Reds,Regular,2012-07-05,Very Strong,Poor,Fair,2
mkc1911,Lucky Strike,Classic,Unfiltered,2012-07-05,Very Strong,Very Pleasant,High,5
delagado54,Salem,Green Label Full Flavor,Regular,2012-07-09,Very Strong,Very Pleasant,Fair,5
invictusa,Camel,Crush (Bold),Regular,2012-07-09,Strong,Pleasant,Very High,4
rls,Newport,Menthol,100s,2012-07-09,Medium,Pleasant,Very High,3
fumer,Camel,Menthol (Cool Burst Green),Regular,2012-07-09,Strong,Pleasant,High,5
1990smoker,Camel,No. 9 Menthol,Regular,2012-07-10,Medium,Very Pleasant,Fair,4
1990smoker,Pall Mall,Full Flavor,100s,2012-07-10,Very Strong,Poor,Very Low,1
1990smoker,American Spirit,Full Flavor,Regular,2012-07-10,Very Strong,Tolerable,Very High,3
1990smoker,American Spirit,Menthol Lights,Regular,2012-07-10,Medium,Very Pleasant,Very High,5
devesh patel,Marlboro,Full Flavor,Regular,2012-07-10,Strong,Very Pleasant,Fair,5
1990smoker,Marlboro,Reds,100s,2012-07-10,Strong,Pleasant,High,4
1990smoker,Maverick,Menthol (Silver),100s,2012-07-10,Very Weak,Very Poor,High,1
1990smoker,Camel,No. 9,Regular,2012-07-10,Medium,Very Pleasant,Fair,5
Smokeydokey,Camel,Crush,Regular,2012-07-11,Medium,Pleasant,Fair,4
David,Marlboro,Blend No. 27,Regular,2012-07-11,Strong,Very Pleasant,High,5
Robert  Donofrio,Marlboro,Menthol Lights,Regular,2012-07-11,Medium,Pleasant,Fair,3
David,Newport,Non-Menthol,Regular,2012-07-11,Strong,Poor,Low,2
rls,Marlboro,Reds,Regular,2012-07-12,Strong,Pleasant,High,4
1990smoker,Marlboro,Black Menthol,Regular,2012-07-12,Medium,Tolerable,High,3
james,Lucky Strike,Filters,Regular,2012-07-12,Medium,Very Pleasant,Fair,4
a.messi,Marlboro,Lights,100s,2012-07-12,Medium,Pleasant,High,5
dinnertime,Pall Mall,Menthol,100s,2012-07-13,Medium,Pleasant,Low,4
S.Lennett.W,Maverick,Menthol (Silver),100s,2012-07-13,Medium,Very Pleasant,Low,5
joao108,Lucky Strike,Filters,Regular,2012-07-13,Strong,Pleasant,Fair,5
Bryn,American Spirit,Full Flavor,Regular,2012-07-14,Strong,Pleasant,High,4
Spillmyblood,Pall Mall,Menthol,100s,2012-07-14,Medium,Pleasant,Low,4
foreigncigs,Newport,Menthol,Regular,2012-07-15,Medium,Poor,Very High,1
bettyjo,Marlboro,Reds,Regular,2012-07-15,Medium,Tolerable,High,3
bradford23,Camel,Crush (Bold),Regular,2012-07-15,Very Strong,Pleasant,High,4
kristufer1213,KOOL,Menthol,Regular,2012-07-15,Strong,Pleasant,Fair,4
marivel718,Newport,Menthol,Regular,2012-07-15,Very Strong,Pleasant,Very High,5
cooljay788,Benson and Hedges,Gold,Regular,2012-07-16,Strong,Very Pleasant,High,5
funky,Winston,Full Flavor,Regular,2012-07-17,Weak,Pleasant,High,2
Classactpuffer,American Spirit,Full Flavor,Regular,2012-07-17,Strong,Tolerable,Very High,3
GeraldG,Pyramid,Full Flavor,Regular,2012-07-17,Medium,Tolerable,Fair,3
GeraldG,Marlboro,83's,Regular,2012-07-17,Strong,Very Pleasant,High,5
Kitty63,Misty,Menthol,120s,2012-07-17,Medium,Pleasant,High,4
GeraldG,L&M,Full Flavor,Regular,2012-07-17,Weak,Tolerable,Low,3
wowboy101,Marlboro,Black Menthol,Regular,2012-07-18,Weak,Pleasant,Fair,3
greenhornet,L&M,Menthol,100s,2012-07-19,Medium,Pleasant,High,4
mbolton,KOOL,Menthol,100s,2012-07-19,Strong,Pleasant,Very High,5
Allison :),Marlboro,Reds,Regular,2012-07-24,Strong,Pleasant,Fair,5
Justagoodsmoke,Lucky Strike,Classic,Unfiltered,2012-07-25,Medium,Very Pleasant,High,5
fumer,Camel,No. 9 Menthol,Regular,2012-07-25,Weak,Pleasant,High,2
REGGIEDEAN,KOOL,Menthol,100s,2012-07-25,Strong,Very Pleasant,Very High,4
brantknight,Marlboro,Smooth Menthol,Regular,2012-07-26,Medium,Very Pleasant,Fair,4
johnny,Pall Mall,Lights (Blue),100s,2012-07-27,Medium,Pleasant,Fair,5
DJ HiTS,Camel,Crush (Bold),Regular,2012-07-28,Medium,Very Pleasant,Fair,5
Classactpuffer,Winston,Full Flavor,Regular,2012-07-28,Strong,Pleasant,High,4
dave72653,Maverick,Full Flavor,100s,2012-07-29,Strong,Pleasant,Low,5
dave72653,Winston,Lights,Regular,2012-07-29,Strong,Pleasant,Fair,5
Rachel Price,L&M,Full Flavor,Regular,2012-07-30,Strong,Very Pleasant,Fair,4
melaniebaby,Newport,Menthol,Regular,2012-08-01,Very Strong,Pleasant,High,5
smokingPAman1990,Marlboro,Reds,Regular,2012-08-01,Strong,Very Pleasant,Fair,5
smokingPAman1990,Camel,Full Flavor,Unfiltered,2012-08-01,Very Strong,Very Pleasant,Very High,5
leicaedwards,Newport,Full Flavor,100s,2012-08-01,Very Strong,Tolerable,Very High,3
katee01,Newport,Full Flavor,100s,2012-08-01,Strong,Pleasant,Very High,3
webertj26,Djarum,Black,Regular,2012-08-02,Strong,Very Pleasant,Low,4
louisedixon91,Camel,Full Flavor,Unfiltered,2012-08-02,Strong,Pleasant,Fair,4
